Soundwave-using recycling tech turns 'forever chemicals' into renewable resources,"Developed by researchers at the University of Leicester, the new technique that uses soundwaves to separate materials for recycling could help prevent potentially harmful chemicals from leaching into the environment.",Interesting Engineering,2025-05-07T13:35:51+00:00
Good news for recycling Oak Ridgers: most of your recyclables are used for new products,"Only about 10-14% of what Oak Ridge and Knoxville city residents attempt to recycle is sent to a landfill, according to Tyler Adams, general manager, and Derek Senter, senior specialist for procurement,",The Oak Ridger,2025-05-05T18:21:54+00:00
"China's dying EV batteries, solar cells are powering a circular economy in new-energy era","One man's waste is Ma Long's treasure. And in the new-energy era, his map leads to exhausted lithium-ion batteries - veritable troves of reusable resources that are supercharging profits at Ma's company,",South China Morning Post,2025-05-05T05:32:56+00:00
"Recycle, don't ban plastics, manufacturers urge govt","The Pan-African Manufacturers Association has called on African governments to prioritise recycling and circular economy strategies over sweeping bans on single-use plastics, warning that the growing trend of outright prohibitions poses a major threat to the continent's fragile manufacturing base.",The Punch,2025-05-10T01:01:14+00:00
Coca-Cola partners with pro sports teams for innovative new project — here's what's happening,"Washington, D.C., was the latest area to participate in Coca-Cola Consolidated's latest eco-friendly initiatives focused on more recycling options in the country. The brand has forged partnerships with local sports teams and created better packaging,",The Cool Down,2025-05-04T11:15:22+00:00
UK landfill tax reforms set to affect packaging sector,Packaging firms across the UK are urged to consider how proposed Landfill Tax reforms may affect disposal costs and compliance.,Packaging Gateway,2025-05-06T09:21:56+00:00
"Hospitality sector has multiplier effect on economy, key to India's 2047 target: Amruda Nair of Araiya Hotels | INTERVIEW","The growth in hospitality sector is led by the willingness to spend on leisure more frequently and in higher proportions than before. According to Amruda Nair of Araiya Hotels & Resorts, supported by continued demand and infra developments making travel affordable and accessible,",ET Now,2025-05-09T06:21:24+00:00
New Grand Rapids facility transforms wood waste into clean power using AI,"Woodchuck's new biomass facility in Grand Rapids uses AI to turn wood waste into clean energy. GRAND RAPIDS, Mich. — A clean energy breakthrough could be coming to Grand Rapids, where a $2 million facility is transforming how Michigan handles wood waste.",WZZM13,2025-05-08T21:37:00+00:00
Niger: the weather resistant garden,Floods and drought have not stopped one Niger woman from producing delicious sustainable produce in her market garden. The circular economy approach that she uses is still unusual. But she's making it work against the odds.,DW,2025-05-05T14:59:21+00:00
Four companies ink deal to help realise Ipoh's circular economy plan,IPOH City Council (MBI) signed a memorandum of understanding with four companies to make its vision of establishing a viable circular economy in the city possible. Mayor Datuk Rumaizi Baharin said ...,The Star,2025-05-09T00:00:00+00:00
EXCLUSIVE: Aduro's Deal With Cleanfarms Targets Farm Plastic Recycling Revolution And Scalable Sustainability,Aduro Clean Technologies Inc. (Nasdaq: ADUR) signed an MOU with Cleanfarms to explore using Aduro's HCT for chemically recycling difficult-to-process plastic waste in agriculture.,Benzinga,2025-05-08T10:30:00+00:00
Oman's circular economy: Wealth from waste,"As the global community grapples with intricate sustainability challenges, the Sultanate of Oman is charting a distinctive course rooted in",Oman Observer,2025-05-12T17:39:00+00:00
LG Electronics aims to collect 8 mln tons of old appliances for recycling by 2030,"South Korea's home appliances giant LG Electronics Inc. aims to collect 8 million tons of old appliances for recycling by 2030 as part of efforts to promote the circular economy, company officials said Tuesday.",Yonhap News Agency,2025-05-06T01:37:05+00:00
Finding the next growth engine: How to make the startup-corporation collaboration work,"In a mutually beneficial relationship, startups today benefit from larger companies' resources, market reach, and more.",Fast Company,2025-05-12T12:00:00+00:00
Zach Bryan Removes Collaboration With John Moreland From Streaming Services Amid Feud,"Bryan said he'd rerelease the song ""Memphis; The Blues"" without Moreland after the singer questioned Bryan's $350 million payday for selling his publishing catalog and signing a new record deal.",Yahoo,2025-05-13T00:42:00+00:00
Beyond VR: How Spatial Computing Can Transform Workplace Collaboration,Spatial computing is a powerful technology that fundamentally changes how we interact with digital environments and objects.,Forbes,2025-05-06T12:00:00+00:00
Decades-Old Tampa Cold Case Solved Through DNA Technology and International Collaboration,"DNA technology has helped the Hillsborough County MEO solve a 28-year-old case by identifying Rodolfo Barcenas Guerrero's remains, in collaboration with the Mexican Consulate and U.S. Customs.",Hoodline,2025-05-12T13:23:00+00:00
Lilly plans to expand Purdue University collaboration with up to a $250 million investment to accelerate pharmaceutical innovation,Eli Lilly and Company (NYSE: LLY) and Purdue University announced Friday (May 9) a significant expansion of their long-standing,Purdue University,2025-05-10T12:19:00+00:00
Inside Cleveland's innovative new MidTown Collaboration Center,"CLEVELAND, Ohio - Step into the latest, brightest new space in Cleveland's MidTown neighborhood, and you might find someone from Hyland Software trading ideas with a professor from Case Western Reserve University,",cleveland.com,2025-05-12T13:35:00+00:00
Why Willy Chavarria Remixed an Unsung '70s Hoops Shoe for His Latest Adidas Collaboration,"Just a couple days after the Met Gala, the celebrated designer threw a serious bash in LA to launch his major new Three Stripes collection.",GQ,2025-05-12T13:00:00+00:00
"MidTown Collaboration Center welcomes new eatery, brewery, music venture (photos)","CLEVELAND, Ohio - The latest ventures within the MidTown Collaboration Center on the East Side encompass good food, craft beer and live music, but all three share one driving force: Community.",cleveland.com,2025-05-10T12:10:00+00:00
Lauren Bush Lauren Celebrates the New FEED x Minnow Collaboration!,"Lauren Bush Lauren of FEED and Morgan Smith, founder of Minnow, welcomed a glamorous group of women—including Daphne Oz, Lydia Fenet, Dr. Amanda Kahn, Morgan Hutchinson, Jessie Randall, Dee Poku, Rachelle Hruska,",Daily Front Row,2025-05-12T19:56:00+00:00
Why we want collaboration with our governments — ITUC-Africa GS on union-government engagement,"In this exclusive interview with CHRISTIAN APPOLOS, the General Secretary of the African Regional Organisation of the International Trade Union Confederation (ITUC-Africa), Comrade Akhator Joel Odigie,",Tribune Online,2025-05-13T00:41:45+00:00
"Gavin Kaysen's Bellecour ending Cooks collaboration, moving to 2 standalone locations","The five-year collaboration between Gavin Kaysen's Bellecour and longtime St. Paul cookware retailer and culinary school Cooks of Crocus Hill is coming to an end, with Bellecour ""evolving"" into two standalone bakeries opening later this year.",Bring Me The News,2025-05-12T13:10:19+00:00
BIZNOTE: West Seattle collaboration creates OutletGuard - a big idea to protect little people,By Anne Higuera Reporting for West Seattle Blog There's nothing like a bonk on a toddler's head to get a parent's attention. So how do you turn that bonk into a preventive product you can market nationally or internationally?,West Seattle Blog,2025-05-06T04:04:00+00:00
Rockford Summit on Racism fights bigotry with community collaboration,"On Thursday, the Rockford Summit on Racism returns with community members and leaders assembling for diversity. Eliminate Racism 815 hosts the event alongside the Rockford Park District, YWCA Northwestern Illinois, NAACP Rockford and the Rockford Regional Health Council.",WIFR,2025-05-09T04:42:00+00:00
"Norte, Life Skills Center, Carter's Composting team up for biking collaboration","TRAVERSE CITY— Norte and the Life Skills Center have been working together since the fall to help teach students about safety while biking, but recently Carter's Compost became involved.",9&10 News,2025-05-12T23:23:00+00:00
Emory expands primary care access with new collaboration,"Atlanta-based Emory Healthcare is expanding primary care access in Georgia through a new collaboration with the digital medical practice Galileo. The effort will allow Emory patients to access on-demand virtual primary care,",Becker's Hospital Review,2025-05-09T14:15:00+00:00
"Novation's Bass Station II has officially entered its Swifty era, thanks to a new collaboration","The Bass Station II was originally launched in 2013, itself a successor to the original Bass Station from 1993. This isn't its first artist collaboration, either - there was also an Aphex Twin-themed firmware update in 2019. Find out more on the Novation website. The Bass Station II Swifty Edition costs $580/£450.",MusicRadar,2025-05-08T16:16:48+00:00
